model_name,sample_id,node_id,node_label,level,depth,l1_label,high_risk,vertical_coherence,horizontal_coherence,label_quality,node_score_raw,node_score_adjusted,flags,issue_summary,suggested_fix_type
A_kimi,N0077_L3_Nfc162f8c,L3_Nfc162f8c,加强新兴技术应用,L3,3,智慧绿色转型,False,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""推进智慧货运技术应用""高度重复，且兄弟节点抽象层级混杂（含L4节点混入L3）。",MERGE_WITH_SIBLING
A_kimi,N0078_L2_Nb22f5139,L2_Nb22f5139,全面改善枢纽运营环境,L3,3,基础设施与枢纽,False,3,2,3,2.65,2.25,MIXED_ABSTRACTION_SIBLINGS;GRANULARITY_JUMP,当前节点与兄弟节点抽象层级混杂，且与父节点粒度跨度较大,RENAME
A_kimi,N0079_L3_N792037db,L3_N792037db,优化简化货物安检流程,L3,3,区域协同与产业联动,False,4,3,4,3.65,3.15,SIBLING_SEMANTIC_DUPLICATE,"与兄弟节点""提升口岸通关便利化水平""存在语义重叠，货物安检流程优化属于通关便利化的具体手段。",MERGE_WITH_SIBLING
A_kimi,N0080_L3_N9815851a,L3_N9815851a,大力培育适航产业,L3,3,资源与要素保障,False,2,3,4,2.85,2.35,SEMANTIC_DRIFT_CHILD,适航产业与航空物流资源要素主题偏离，存在语义漂移,MOVE_TO_OTHER_PARENT
A_kimi,N0081_L3_N5383b7aa,L3_N5383b7aa,创新发展管理模式,L3,3,战略规划与治理,False,3,4,3,3.35,2.65,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点'提升服务管理水平'存在语义偏移，'发展管理模式'偏向体制机制创新，与'服务管理'的行政效能主题不完全契合；且与兄弟节点'打造高效便利的口岸营商环境'粒度与抽象层级不一致。,MOVE_TO_OTHER_PARENT
A_kimi,N0082_L2_N60c3ab56,L2_N60c3ab56,构建多式联运物流体系,L3,3,基础设施与枢纽,False,2,4,4,3.2,1.8,PARENT_CHILD_IDENTICAL;GRANULARITY_JUMP;MIXED_ABSTRACTION_SIBLINGS,子节点与当前节点标签几乎完全相同，存在严重粒度跳跃和层级混乱,MERGE_WITH_SIBLING
A_kimi,N0083_L3_N42402ab1,L3_N42402ab1,提升口岸通关便利化水平,L3,3,区域协同与产业联动,False,5,4,5,4.65,4.65,,无明显问题,KEEP
A_kimi,N0084_L3_Nef0fcc52,L3_Nef0fcc52,出台新一轮专项扶持政策,L3,3,战略规划与治理,False,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'给予财政土地人才等地方政策支持'高度重复，且兄弟节点抽象层级混杂（国家层面vs地方层面vs笼统表述）。,MERGE_WITH_SIBLING
A_kimi,N0085_L2_N3d4844b8,L2_N3d4844b8,提升航空物流通达能力,L3,3,基础设施与枢纽,False,4,4,4,4.0,4.0,,无明显问题,KEEP
A_kimi,N0086_L2_N578f3b8a_BR_5b483d,L2_N578f3b8a_BR_5b483d,口岸通关优化,L3,3,战略规划与治理,False,4,3,4,3.65,3.45,MIXED_ABSTRACTION_SIBLINGS,"兄弟节点抽象层级混杂，""提升跨境电子商务国际货运服务能力""过于具体，与其他兄弟不在同一粒度。",RENAME
A_kimi,N0087_L3_N3494c85c,L3_N3494c85c,东盟电商服务拓展,L3,3,区域协同与产业联动,False,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""东盟电商服务""高度重复，且兄弟节点抽象层级混杂（一个为动作""加快提升揽货集货能力""，一个为名词""东盟电商服务""）",MERGE_WITH_SIBLING
A_kimi,N0088_L3_Na5cf0ba6,L3_Na5cf0ba6,完善航空物流配套设施,L3,3,资源与要素保障,False,4,3,4,3.65,3.45,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级混杂：'完善航空物流配套设施'为基础设施类，'助力基地航空公司发展'为企业主体类，'大力培育适航产业'为产业培育类，三者分类维度不一致。,KEEP
A_kimi,N0089_L2_N33b2d022,L2_N33b2d022,减免口岸及货站操作处置费用,L3,3,通关与口岸效能,False,4,3,4,3.65,2.95,MIXED_ABSTRACTION_SIBLINGS;SIBLING_SEMANTIC_DUPLICATE,"兄弟节点层级混杂，存在L2与L3节点并列，且""通关便利化""与""提升口岸通关便利化""语义重复",MERGE_WITH_SIBLING
A_kimi,N0090_L1_N70e79b29_BR_6c0dca_BR_8b6dc1,L1_N70e79b29_BR_6c0dca_BR_8b6dc1,主体引育专项,L3,3,市场主体与网络,False,2,3,2,2.35,1.0,PARENT_CHILD_IDENTICAL;MIXED_ABSTRACTION_SIBLINGS;GRANULARITY_JUMP,当前节点与父节点'市场主体引育'语义高度重复，且子节点粒度严重混杂，存在L4级具体业务与抽象概念并列。,MERGE_WITH_SIBLING
A_kimi,N0091_L3_Nd003c070,L3_Nd003c070,加快中国国际航空物流中心载体建设,L3,3,基础设施与枢纽,False,2,2,3,2.25,1.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;GRANULARITY_JUMP,当前节点与兄弟节点'集中力量建设中国国际航空物流中心'高度重复，且层级混乱(L2/L3混杂)，父节点'枢纽规划与建设'无法合理概括航空物流中心建设内容。,MERGE_WITH_SIBLING
A_kimi,N0092_L3_N84a28744,L3_N84a28744,打造高效便利的营商环境,L3,3,资源与要素保障,False,2,3,4,2.85,1.85,SEMANTIC_DRIFT_CHILD;LOW_ABSTRACTION_PARENT,当前节点与父节点'服务保障能力'语义关联弱，营商环境属于制度环境范畴，与设施装备供给并列逻辑不清,MOVE_TO_OTHER_PARENT
A_kimi,N0093_L2_N3c9cbbd0,L2_N3c9cbbd0,持续夯实机场空侧基础保障,L3,3,基础设施与枢纽,True,4,3,4,3.65,2.95,MIXED_ABSTRACTION_SIBLINGS;SIBLING_SEMANTIC_DUPLICATE,"兄弟节点层级混杂，存在L2/L3混排；与""完善机场货运基础设施""语义重复",MERGE_WITH_SIBLING
A_kimi,N0094_L3_N51765af4,L3_N51765af4,优化航空物流产业生态系统,L3,3,基础设施与枢纽,False,2,3,3,2.6,1.7,SEMANTIC_DRIFT_CHILD;GRANULARITY_JUMP;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点'枢纽规划与建设'语义偏离严重，属于产业生态层面而非规划建设层面，且兄弟节点层级混杂（L2/L3混排）。,MOVE_TO_OTHER_PARENT
A_kimi,N0095_L3_Na04441bf,L3_Na04441bf,争取民航国家政策支持,L3,3,战略规划与治理,False,4,3,4,3.65,3.45,MIXED_ABSTRACTION_SIBLINGS,"兄弟节点抽象层级混杂：""出台新一轮专项扶持政策""为动作导向，""争取民航/海关国家政策支持""为领域导向，""给予财政土地人才等地方政策支持""为内容导向，分类标准不一致。",RENAME
A_kimi,N0096_L3_N724f0a0b,L3_N724f0a0b,加强与重点产业园区对接,L3,3,区域协同与产业联动,False,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,兄弟节点存在严重语义重复和层级混杂，'区港联动项目'应为具体项目而非L3政策节点。,MERGE_WITH_SIBLING
A_kimi,N0097_L2_Na5b73aaf_BR_6c5234,L2_Na5b73aaf_BR_6c5234,区港联动项目,L3,3,区域协同与产业联动,False,2,3,3,2.6,1.4,PARENT_CHILD_IDENTICAL;GRANULARITY_JUMP,"子节点""推动区港联动""与父节点""推动区港联动发展""及当前节点高度重复，存在同义循环；当前节点作为""项目""粒度与父节点行动表述跨度不当。",COMPRESS_PARENT_CHILD
A_kimi,N0098_L3_Nea04744e,L3_Nea04744e,加强国际机场与周边区域联动,L3,3,区域协同与产业联动,False,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,兄弟节点存在严重语义重复：'推进临空经济发展'、'发展临空经济'、'临空产业推进'三者高度重叠，且'临空产业推进'、'航空维修支持'命名风格与其他不一致。,MERGE_WITH_SIBLING
A_kimi,N0099_L3_N4b540045,L3_N4b540045,加快大通关基地建设运营,L4,4,通关与口岸效能,False,3,2,4,2.9,1.7,MIXED_ABSTRACTION_SIBLINGS;SIBLING_SEMANTIC_DUPLICATE;LOW_ABSTRACTION_PARENT,兄弟节点抽象层级严重混杂，存在语义重复，父节点无法有效概括子节点集合,COMPRESS_PARENT_CHILD
A_kimi,N0100_L3_N85bf292e,L3_N85bf292e,电子商务体系支持,L4,4,基础设施与枢纽,False,2,2,3,2.25,1.05,SIBLING_SEMANTIC_DUPLICATE;SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,"当前节点与兄弟节点""电商物流协同""及""加快电子商务体系建设""高度重复，且与父节点""构建多式联运物流体系""主题偏离，抽象层级混乱。",MERGE_WITH_SIBLING
A_kimi,N0101_L2_N8228268e_BR_50c2c9,L2_N8228268e_BR_50c2c9,货运设施智能化,L4,4,基础设施与枢纽,False,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""提升机场货站智能化水平""高度重复，且兄弟节点抽象层级混杂",MERGE_WITH_SIBLING
A_kimi,N0102_L4_Na35a474b,L4_Na35a474b,引入战略投资者,L4,4,智慧绿色转型,False,2,3,4,2.85,2.15,SEMANTIC_DRIFT_CHILD;GRANULARITY_JUMP,当前节点与父节点'推进智慧平台建设'语义关联弱，存在明显概念跳跃,MOVE_TO_OTHER_PARENT
A_kimi,N0103_L2_N27ba78e2,L2_N27ba78e2,发展临空经济,L4,4,市场主体与网络,True,3,3,4,3.25,2.05,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在严重重复（制造业融合促进出现4次），且当前节点与'大力开拓航空物流新兴业态'边界模糊，子节点中跨境电商、中转业务等与其他兄弟节点内容交叉。,MERGE_WITH_SIBLING
A_kimi,N0104_L3_Ne96a4ba3,L3_Ne96a4ba3,增强航空货运基础保障能力,L4,4,基础设施与枢纽,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在严重语义重复和层级混乱，多个节点与当前节点及彼此高度重叠,MERGE_WITH_SIBLING
A_kimi,N0105_L4_Nea0a385e,L4_Nea0a385e,实现货物状态可视化,L4,4,智慧绿色转型,False,4,5,4,4.35,3.35,PARENT_CHILD_IDENTICAL,父子节点语义高度重复，'实现货物状态可视化'与父节点'货运可视化'本质同义，仅添加'实现'动词和'状态'限定，未形成有效下位细分,MERGE_WITH_SIBLING
A_kimi,N0106_L3_N55664f5d,L3_N55664f5d,开展航空货运发展专项研究,L4,4,战略规划与治理,False,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""航空货运发展专项研究与扶持""及""开展航空货运总体规划研究""高度重复，且兄弟节点粒度混杂",MERGE_WITH_SIBLING
A_kimi,N0107_L2_N60c3ab56_BR_cc3c6f,L2_N60c3ab56_BR_cc3c6f,电商物流协同,L4,4,基础设施与枢纽,False,3,2,4,2.9,2.2,MIXED_ABSTRACTION_SIBLINGS;SIBLING_SEMANTIC_DUPLICATE,"兄弟节点层级混杂，存在L3与L4混排，且与""电子商务体系支持""高度重叠",MERGE_WITH_SIBLING
A_kimi,N0108_L4_Nfa586cf7,L4_Nfa586cf7,提升空港口岸通关作业电子化水平,L4,4,通关与口岸效能,False,5,4,4,4.4,4.4,,无明显问题,KEEP
A_kimi,N0109_L3_N9ae5e272,L3_N9ae5e272,统筹一级货站功能,L4,4,基础设施与枢纽,False,3,4,4,3.6,3.1,SEMANTIC_DRIFT_CHILD,一级货站功能统筹与空侧基础保障的语义关联较弱，存在概念漂移,MOVE_TO_OTHER_PARENT
A_kimi,N0110_L4_N2d19c279,L4_N2d19c279,引育优质货运代理,L4,4,市场主体与网络,False,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""货运代理引育""高度重复，且兄弟节点抽象层级混杂",MERGE_WITH_SIBLING
A_kimi,N0111_L3_N29e43ee4,L3_N29e43ee4,全货运包机基地建设,L4,4,市场主体与网络,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""持续发力全货运包机业务""高度重复，且兄弟节点抽象层级混杂",MERGE_WITH_SIBLING
A_kimi,N0112_L2_N640a2992,L2_N640a2992,优化供应链管理,L4,4,市场主体与网络,True,3,3,4,3.25,2.05,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;SEMANTIC_DRIFT_CHILD,与父节点'物流服务与业态创新'存在语义偏移，兄弟节点存在大量重复且抽象层级混杂。,MOVE_TO_OTHER_PARENT
A_kimi,N0113_L4_N31c774ef,L4_N31c774ef,加强与货运航空公司合作,L4,4,市场主体与网络,True,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""招引与合作货运航司""高度重复，且兄弟节点抽象层级混杂",MERGE_WITH_SIBLING
A_kimi,N0114_L4_N0188902d,L4_N0188902d,建设跨境产业园,L4,4,区域协同与产业联动,False,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'推动区港联动'存在严重语义重复，二者均为区港联动的具体实现方式，抽象层级混杂。,MERGE_WITH_SIBLING
A_kimi,N0115_L2_N709fdde1,L2_N709fdde1,市场主体培育,L4,4,市场主体与网络,True,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点L1_N70e79b29_BR_ab4348标签完全相同，存在严重重复；兄弟节点间抽象层级混杂。,MERGE_WITH_SIBLING
A_kimi,N0116_L2_Nbfebbffa,L2_Nbfebbffa,构建优质航线网络,L4,4,市场主体与网络,True,3,2,3,2.65,1.45,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在大量语义重复，抽象层级混杂，父节点子节点过多,MERGE_WITH_SIBLING
A_kimi,N0117_L3_N965cfc12,L3_N965cfc12,提高航线网络全球通达性,L4,4,基础设施与枢纽,False,4,4,4,4.0,4.0,,无明显问题,KEEP
A_kimi,N0118_L3_N303eccc1,L3_N303eccc1,打造精品中转航线网络,L4,4,市场主体与网络,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在大量语义重复（如'构建国际航线网络'、'构建覆盖全球的货运航线网络'、'构建全球航空货运网络'等），且抽象层级混杂，部分为具体行动，部分为网络类型。,MERGE_WITH_SIBLING
A_kimi,N0120_L4_N162d5723,L4_N162d5723,加强国内外航空货运市场推介,L4,4,市场主体与网络,False,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'市场推介实施'存在严重语义重叠，且当前节点标签冗余（'加强'为动词修饰，'国内外航空货运'与父节点'航空市场'范围不一致）。,MERGE_WITH_SIBLING
A_kimi,N0121_L3_N3ba23cb1,L3_N3ba23cb1,拓展货运中转服务,L4,4,市场主体与网络,False,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""开展多形式中转业务""高度重复，三者均围绕""中转/货运服务""展开，分类逻辑混乱",MERGE_WITH_SIBLING
A_kimi,N0122_L2_N8e687f9d,L2_N8e687f9d,构建全球航空货运网络,L4,4,市场主体与网络,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,与多个兄弟节点高度语义重复，兄弟节点抽象层级混杂且数量过多,MERGE_WITH_SIBLING
A_kimi,N0123_L4_N6c7fdcaf,L4_N6c7fdcaf,强化电子商务发展政策支持,L4,4,资源与要素保障,False,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,兄弟节点存在严重语义重复，'双网双枢纽'与'两个枢纽'高度重叠，且'电子商务'与'枢纽'概念层级不一致,MERGE_WITH_SIBLING
A_kimi,N0124_L3_N3810ecfd,L3_N3810ecfd,推动区域机场合作,L4,4,战略规划与治理,False,4,3,4,3.65,3.45,MIXED_ABSTRACTION_SIBLINGS,兄弟节点粒度混杂，部分为研究类（专项研究、总体规划研究），部分为建设支持类（用地支持），本节点为合作机制类，分类逻辑不一致,KEEP
A_kimi,N0125_L4_N8d005590,L4_N8d005590,健全应急物流包机服务体系,L4,4,市场主体与网络,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""全货运包机基地建设""""持续发力全货运包机业务""存在语义重叠，且兄弟节点抽象层级混杂",MERGE_WITH_SIBLING
A_kimi,N0126_L4_N85bf292e,L4_N85bf292e,加快电子商务体系建设,L4,4,基础设施与枢纽,False,2,2,3,2.25,1.05,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点'构建多式联运物流体系'语义偏离，电子商务体系与多式联运物流体系为交叉关系而非上下位关系；兄弟节点存在层级混乱和语义重复。,MOVE_TO_OTHER_PARENT
A_kimi,N0127_L2_Nb80d9c6e_BR_fdd38b,L2_Nb80d9c6e_BR_fdd38b,航线网络建设,L4,4,基础设施与枢纽,True,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""优化客货运航线网络""""着力打造内畅外联航线网络""高度重复，且兄弟节点抽象层级混杂",MERGE_WITH_SIBLING
A_kimi,N0128_L3_N94978a33,L3_N94978a33,提升客机腹舱运力,L4,4,市场主体与网络,True,4,3,4,3.65,3.15,SIBLING_SEMANTIC_DUPLICATE,"与兄弟节点""提升客机腹舱货邮量""高度重复，应合并",MERGE_WITH_SIBLING
A_kimi,N0129_L4_Nb4e3c0ce,L4_Nb4e3c0ce,开展多形式中转业务,L4,4,市场主体与网络,False,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""拓展货运中转服务""高度重复，且兄弟节点层级混杂（L3与L4并列）。",MERGE_WITH_SIBLING
A_kimi,N0130_L3_N86ef6403,L3_N86ef6403,强化国际货运航班时刻供给,L4,4,市场主体与网络,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在严重语义重复和层级混杂，父节点下子节点过多且抽象层级不一致,MERGE_WITH_SIBLING
A_kimi,N0131_L4_Ne55e384d,L4_Ne55e384d,统筹单据电子化与标准化建设,L4,4,智慧绿色转型,False,2,5,3,3.3,2.1,PARENT_CHILD_IDENTICAL;GRANULARITY_JUMP,当前节点与父节点语义高度重复，'统筹单据电子化与标准化建设'与'单据电子化建设'几乎同义，且'统筹'一词使层级关系混乱。,MERGE_WITH_SIBLING
A_kimi,N0132_L3_N0362ceea,L3_N0362ceea,加快完善口岸功能,L4,4,战略规划与治理,False,4,4,4,4.0,4.0,,无明显问题,KEEP
A_kimi,N0133_L3_Nd571b089,L3_Nd571b089,提升装备专业化水平,L4,4,基础设施与枢纽,False,3,3,4,3.25,2.55,MIXED_ABSTRACTION_SIBLINGS;SEMANTIC_DRIFT_CHILD,当前节点与父节点'货运设施'主题存在语义偏移，'装备'偏向运输工具而非设施本身，且兄弟节点聚焦'智能化'设施，抽象层级与主题维度不一致。,MOVE_TO_OTHER_PARENT
A_kimi,N0134_L2_Ne4cef915_BR_f9b7ac,L2_Ne4cef915_BR_f9b7ac,运力提升措施,L4,4,市场主体与网络,True,3,2,3,2.65,1.45,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;LOW_ABSTRACTION_PARENT,当前节点与兄弟节点'增加全货机运力'高度重复，且兄弟节点抽象层级混杂，父节点'航空货运能力提升'无法有效统摄17个并列子节点。,MERGE_WITH_SIBLING
A_kimi,N0135_L3_Na1b5b8e4,L3_Na1b5b8e4,加快国际航空物流中心载体建设,L4,4,市场主体与网络,False,4,3,3,3.4,3.2,MIXED_ABSTRACTION_SIBLINGS,兄弟节点粒度与抽象层级不一致，当前节点聚焦具体载体建设，兄弟节点为产业完善，且标签含动作性表述不够简洁。,RENAME
A_kimi,N0136_L3_N198ad664,L3_N198ad664,积极打造中转航线,L4,4,市场主体与网络,True,4,2,3,3.05,1.85,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在大量语义重复，抽象层级混杂，父节点子节点过多导致结构失衡,MERGE_WITH_SIBLING
A_kimi,N0137_L4_N1c9477d5,L4_N1c9477d5,完善冷链物流标准化体系,L5,5,市场主体与网络,True,5,4,5,4.65,4.65,,无明显问题,KEEP
A_kimi,N0138_L3_N640a2992,L3_N640a2992,进一步优化供应链管理,L5,5,市场主体与网络,True,2,3,2,2.35,1.0,PARENT_CHILD_IDENTICAL;GRANULARITY_JUMP;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点标签几乎同义重复，仅添加'进一步'修饰，无实质语义递进，且兄弟节点抽象层级严重混杂,MERGE_WITH_SIBLING
A_kimi,N0139_L3_Nc56580b0,L3_Nc56580b0,提升运力供给水平,L5,5,市场主体与网络,True,2,2,4,2.5,1.3,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点'提升货源组织能力'语义明显偏离，货源与运力为不同维度；兄弟节点存在高度重复和层级混杂,MOVE_TO_OTHER_PARENT
A_kimi,N0140_L2_N640a2992_BR_b1b518,L2_N640a2992_BR_b1b518,供应链金融支持,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,兄弟节点存在严重语义重复和层级混杂，'供应链金融支持'与'推动供应链金融快速发展'高度重复,MERGE_WITH_SIBLING
A_kimi,N0141_L3_Ne5a02d74,L3_Ne5a02d74,提升中转联运功能,L5,5,市场主体与网络,True,4,3,4,3.65,3.15,SIBLING_SEMANTIC_DUPLICATE,"与兄弟节点""多式联运发展推进""""探索开展多式联运""存在语义重叠，功能提升与发展推进边界不清",MERGE_WITH_SIBLING
A_kimi,N0142_L3_Nc97533ee,L3_Nc97533ee,引进航司提升运力,L5,5,市场主体与网络,True,2,3,4,2.85,2.15,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点'优化供应链管理'存在严重语义漂移，航司运力属于航空物流基础设施而非供应链管理范畴,MOVE_TO_OTHER_PARENT
A_kimi,N0143_L3_Nd551ce89,L3_Nd551ce89,发展航空中转集拼业务,L5,5,市场主体与网络,True,4,3,4,3.65,3.15,SIBLING_SEMANTIC_DUPLICATE,"与兄弟节点""做大空空中转业务""存在语义重复，两者均指向航空中转业务，应合并或区分",MERGE_WITH_SIBLING
A_kimi,N0144_L3_Nd3c80123,L3_Nd3c80123,加快实施货运通道建设,L5,5,市场主体与网络,True,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,"与兄弟节点""货运通道与设施建设""高度重复，且兄弟节点抽象层级混杂",MERGE_WITH_SIBLING
