t5_node_id,unit_text,source_snippet,anchor_parent_id,source_doc_id,source_block_range,parent_title_text
T5_DF0459_00014_03,提升国际货站能力,适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力,DF0459_00013_01,DF0459,14-14,2.提升装备专业化水平。
T5_DF0459_00014_04,加强口岸查验装备,按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入,DF0459_00013_01,DF0459,14-14,2.提升装备专业化水平。
T5_DF0459_00014_05,强化专业力量配备,加强专业力量配备,DF0459_00013_01,DF0459,14-14,2.提升装备专业化水平。
T5_DF0459_00017_01,巩固洲际货运航线,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线,DF0459_00016_01,DF0459,17-17,1.打造精品航线网络。
T5_DF0459_00017_02,拓展中东货运航线,拓展至中东地区货运航线,DF0459_00016_01,DF0459,17-17,1.打造精品航线网络。
T5_DF0459_00017_03,开辟一带一路货运航线,积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线,DF0459_00016_01,DF0459,17-17,1.打造精品航线网络。
T5_DF0459_00017_04,发展先进制造供应链航线,无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线,DF0459_00016_01,DF0459,17-17,1.打造精品航线网络。
T5_DF0459_00017_05,稳定运营亚洲货运航线,稳定运营亚洲货运航线,DF0459_00016_01,DF0459,17-17,1.打造精品航线网络。
T5_DF0459_00017_06,打造亚洲精品货运航线,南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线,DF0459_00016_01,DF0459,17-17,1.打造精品航线网络。
T5_DF0459_00017_07,拓展腹舱带货业务,其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务,DF0459_00016_01,DF0459,17-17,1.打造精品航线网络。
T5_DF0459_00019_01,建设海外货站,在境外选址建设运营海外货站等物流设施,DF0459_00018_01,DF0459,19-19,2.提升中转联运功能。
T5_DF0459_00019_02,拓展空空中转业务,拓展“国际－国际”“国际－国内”空空中转业务,DF0459_00018_01,DF0459,19-19,2.提升中转联运功能。
T5_DF0459_00019_03,提升中转时效,提升“国内－国际”空空中转时效,DF0459_00018_01,DF0459,19-19,2.提升中转联运功能。
T5_DF0459_00019_04,加密卡车航班,加密卡车航班网点、密度，推广定班运营模式,DF0459_00018_01,DF0459,19-19,2.提升中转联运功能。
T5_DF0459_00019_05,构建空陆联运网络,构建覆盖500公里以上具有较强品牌影响力的空陆联运网络,DF0459_00018_01,DF0459,19-19,2.提升中转联运功能。
T5_DF0459_00019_06,探索空铁联运,积极探索空铁联运、低空无人机配送等联运新模式,DF0459_00018_01,DF0459,19-19,2.提升中转联运功能。
T5_DF0459_00019_07,开通低空货运航线,研究推动航空异地货站与口岸机场间开通低空货运航线,DF0459_00018_01,DF0459,19-19,2.提升中转联运功能。
T5_DF0459_00021_01,深化空域精细管理,持续深化空域精细化管理改革,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_02,统筹协调空域资源,强化空域、航线、机场等资源的统筹协调,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_03,提升空管服务保障,提升空管服务保障水平,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_04,增加机场时刻容量,积极争取加大南京禄口、无锡硕放等机场时刻容量供给,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_05,放宽货运航班时刻限制,放宽机场高峰时段国际货运航班时刻限制,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_06,提高全货机日利用率,进一步提高全货机日利用率和机场货运服务设施设备利用率,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_07,提升货运设施利用率,进一步提高全货机日利用率和机场货运服务设施设备利用率,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_08,扩大国际货运航权,积极争取扩大国际货运航权安排,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00021_09,放大第五航权效能,充分利用和放大第五航权,DF0459_00020_01,DF0459,21-21,3.强化行业资源供给。
T5_DF0459_00024_01,引进骨干航司加大运力,积极引进国内外骨干航空公司加大运力投放,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_02,开通洲际全货机航线,重点开通洲际全货机航线,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_03,提升国际航班腹舱载运率,提高国际客运航班腹舱载运率,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_04,扩大基地货运航司机队,支持基地货运航空公司持续扩大机队规模,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_05,布局国际货运航线网络,结合市场需求布局国际货运航线网络,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_06,深化货运与物流龙头合作,支持各货运航空公司与快递、物流龙头企业深化合作,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_07,开发中转联运产品,共同开发中转联运产品,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_08,拓展中转集拼业务,拓展中转集拼业务,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_09,打造虚拟承运人模式,支持货运包机企业打造“虚拟承运人”,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_10,强化一站式物流服务,强化运力采购、运行保障、舱位分销和“一站式”物流服务能力,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_11,探索货运航司资本合作,积极探索通过股权投资、飞机湿租和托管等方式，与货运航空公司开展资本合作,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00024_12,增强运力自主可控,强化运力自主可控,DF0459_00023_01,DF0459,24-24,1.提升运力供给水平。
T5_DF0459_00026_01,引进货运代理龙头,积极引进全球知名的航空货运代理企业,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00026_02,引育电商头部企业,积极引进全球知名的航空货运代理企业、电商头部企业,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00026_03,推动总部功能集聚,推动其全国总部、区域总部、功能总部和分拨中心等落户江苏,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00026_04,培育航空物流生态,培育航空物流产业生态圈,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00026_05,支持物流企业出海,积极支持国内领先的物流企业拓展国际航空物流业务,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00026_06,整合国际运力资源,实现运力资源高效整合、精准匹配,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00026_07,提升供应链集成能力,提升国际航空物流供应链综合集成能力,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00026_08,鼓励参与货站运营,鼓励航空物流龙头企业、电商头部企业、航空异地货站运营单位参与机场货站、物流园区的规划、建设和运营,DF0459_00025_01,DF0459,26-26,2.培育物流龙头企业。
T5_DF0459_00028_01,深化机场与开放载体合作,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作,DF0459_00027_01,DF0459,28-28,3.提升货源组织能力。
T5_DF0459_00028_02,建立精准物流对接机制,建立精准化航空物流供需服务对接机制,DF0459_00027_01,DF0459,28-28,3.提升货源组织能力。
T5_DF0459_00028_03,建设异地货站,加快建设苏州航空异地货站,DF0459_00027_01,DF0459,28-28,3.提升货源组织能力。
T5_DF0459_00028_04,推动货站功能前置,推动机场货站功能前置,DF0459_00027_01,DF0459,28-28,3.提升货源组织能力。
T5_DF0459_00028_05,探索属地一体化通关模式,积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式,DF0459_00027_01,DF0459,28-28,3.提升货源组织能力。
T5_DF0459_00028_06,支持设立异地货站,支持各机场设立异地货站，提升服务质效,DF0459_00027_01,DF0459,28-28,3.提升货源组织能力。
T5_DF0459_00030_01,建设临空经济示范区,加快建设国家级南京临空经济示范区,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_02,推进区港一体运营,推进区港一体规划、合作运营,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_03,引进航空货运企业,积极引进航空货运企业落户,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_04,建设进口贸易中心,推动进口贸易中心、国际分拨中心建设,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_05,建设国际分拨中心,推动进口贸易中心、国际分拨中心建设,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_06,集聚临空指向型产业,引导临空指向型产业资源进一步在示范区集聚,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_07,融合临空与货运发展,促进临空经济与国际航空货运融合发展,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_08,争创临空经济示范区,支持无锡市争创国家级临空经济示范区,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_09,建设快递产业集聚区,深化全国快递产业集聚发展示范园区建设,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_10,规划建设临空经济区,支持南通等市开展临空经济区规划建设,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_11,建设临空物流产业园,规划建设临空物流产业园,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_12,打造空港型物流枢纽,打造淮海经济区空港型物流枢纽,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_13,打造航空货运服务链,鼓励各机场打造航空运输、飞机维修、物流仓储等国际航空货运服务产业链,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00030_14,培育临空特色产业,培育具有临空特色的现代服务、先进制造和智慧物流相关产业,DF0459_00029_01,DF0459,30-30,4.推进临空经济发展。
T5_DF0459_00033_01,优化货运流线组织,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。,DF0459_00032_01,DF0459,33-33,1.强化服务保障能力。
T5_DF0459_00033_02,推动园区机场一体监管,推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。,DF0459_00032_01,DF0459,33-33,1.强化服务保障能力。
T5_DF0459_00033_03,提升货站专业服务,南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平,DF0459_00032_01,DF0459,33-33,1.强化服务保障能力。
T5_DF0459_00033_04,公开货运服务承诺,公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。,DF0459_00032_01,DF0459,33-33,1.强化服务保障能力。
T5_DF0459_00035_01,建立托运人白名单,支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度,DF0459_00034_01,DF0459,35-35,2.优化简化安检流程。
T5_DF0459_00035_02,推动白名单互认,探索各安检责任主体间白名单互认,DF0459_00034_01,DF0459,35-35,2.优化简化安检流程。
T5_DF0459_00035_03,推行一次安检,支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”,DF0459_00034_01,DF0459,35-35,2.优化简化安检流程。
T5_DF0459_00035_04,简化特货收运手续,建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续,DF0459_00034_01,DF0459,35-35,2.优化简化安检流程。
T5_DF0459_00037_01,实施7×24小时预约通关,符合条件的机场实施7×24小时无障碍预约通关,DF0459_00036_01,DF0459,37-37,3.提升口岸通关效率。
T5_DF0459_00037_02,设置通关绿色通道,根据需要设置邮件快件、跨境电商、转关货物通关绿色通道,DF0459_00036_01,DF0459,37-37,3.提升口岸通关效率。
T5_DF0459_00037_03,探索出口货物收运分流,积极探索出口货物收运分流、出口空运联程转关快速验放、出口电商货物安检收运理货“三合一”新模式,DF0459_00036_01,DF0459,37-37,3.提升口岸通关效率。
T5_DF0459_00037_04,推广卡车航班模式,有序推广“卡车航班”“机坪直提”模式,DF0459_00036_01,DF0459,37-37,3.提升口岸通关效率。
