block_id,doc_id,h_level,block_type,original_text,status,pau_id,O,A,A_type,S_scope,S_focus,S_stage,S_type,pau_final,t_level_base,t_level_adjusted,is_leaf_candidate,validation_issues
DF0009_020,DF0009,NA,body,（十四）推动航空物流、跨境电商等企业深化合作，建立服务跨境电商专属平台，组建跨境电商专属运输机队（自购、租赁货机），开设跨境电商专属航线航班，服务上海口岸跨境电商货物空运需求。（责任单位：市交通委、市商务委（市口岸办）、市国资委、民航华东地区管理局、东航集团）,valid,PAU_003,运输机队,组建,substantive,"[""跨境电商""]",[],[],[],跨境电商专属运输机队,T3,T4,True,[]
DF0009_020,DF0009,NA,body,（十四）推动航空物流、跨境电商等企业深化合作，建立服务跨境电商专属平台，组建跨境电商专属运输机队（自购、租赁货机），开设跨境电商专属航线航班，服务上海口岸跨境电商货物空运需求。（责任单位：市交通委、市商务委（市口岸办）、市国资委、民航华东地区管理局、东航集团）,valid,PAU_004,航线航班,开设,substantive,"[""跨境电商""]",[],[],[],跨境电商专属航线航班,T3,T4,True,[]
DF0009_019,DF0009,NA,body,（十三）推动航空物流、生产制造、跨境电商等企业合作，持续加大电子芯片、生物医药等高附加值产品运输保障，加强对生活类跨境电商货物的运输保障，关注工业品电商跨境发展新趋势，不断优化上海航空口岸货物运输结构。（责任单位：市交通委、市商务委（市口岸办）、市经济信息化委、基地航空公司）,valid,PAU_001,企业合作,推动,intent,"[""航空物流"", ""生产制造"", ""跨境电商""]",[],[],[],推动航空物流、生产制造、跨境电商企业合作,T2,T3,False,[]
DF0009_019,DF0009,NA,body,（十三）推动航空物流、生产制造、跨境电商等企业合作，持续加大电子芯片、生物医药等高附加值产品运输保障，加强对生活类跨境电商货物的运输保障，关注工业品电商跨境发展新趋势，不断优化上海航空口岸货物运输结构。（责任单位：市交通委、市商务委（市口岸办）、市经济信息化委、基地航空公司）,valid,PAU_002,运输保障,加大,operational,"[""电子芯片"", ""生物医药""]",[],[],[],持续加大电子芯片、生物医药高附加值产品运输保障,T3,T4,True,[]
DF0009_019,DF0009,NA,body,（十三）推动航空物流、生产制造、跨境电商等企业合作，持续加大电子芯片、生物医药等高附加值产品运输保障，加强对生活类跨境电商货物的运输保障，关注工业品电商跨境发展新趋势，不断优化上海航空口岸货物运输结构。（责任单位：市交通委、市商务委（市口岸办）、市经济信息化委、基地航空公司）,valid,PAU_003,运输保障,加强,operational,"[""生活类跨境电商货物""]",[],[],[],加强对生活类跨境电商货物的运输保障,T3,T4,True,[]
DF0009_019,DF0009,NA,body,（十三）推动航空物流、生产制造、跨境电商等企业合作，持续加大电子芯片、生物医药等高附加值产品运输保障，加强对生活类跨境电商货物的运输保障，关注工业品电商跨境发展新趋势，不断优化上海航空口岸货物运输结构。（责任单位：市交通委、市商务委（市口岸办）、市经济信息化委、基地航空公司）,valid,PAU_004,发展新趋势,关注,intent,"[""工业品电商跨境""]",[],[],[],关注工业品电商跨境发展新趋势,T2,T3,False,[]
DF0009_019,DF0009,NA,body,（十三）推动航空物流、生产制造、跨境电商等企业合作，持续加大电子芯片、生物医药等高附加值产品运输保障，加强对生活类跨境电商货物的运输保障，关注工业品电商跨境发展新趋势，不断优化上海航空口岸货物运输结构。（责任单位：市交通委、市商务委（市口岸办）、市经济信息化委、基地航空公司）,valid,PAU_005,货物运输结构,优化,substantive,"[""上海航空口岸""]",[],[],[],不断优化上海航空口岸货物运输结构,T2,T3,False,[]
DF0009_023,DF0009,NA,body,（十六）加快建设中国（上海）国际贸易“单一窗口”航空物流公共信息平台，不断完善增强“空运通”平台功能。（责任单位：市商务委（市口岸办）、机场集团、东航集团）,valid,PAU_001,中国（上海）国际贸易“单一窗口”航空物流公共信息平台,建设,substantive,"[""国际"", ""航空""]","[""数字化""]",[],[],中国（上海）国际贸易“单一窗口”航空物流公共信息平台,T3,T4,True,[]
DF0009_023,DF0009,NA,body,（十六）加快建设中国（上海）国际贸易“单一窗口”航空物流公共信息平台，不断完善增强“空运通”平台功能。（责任单位：市商务委（市口岸办）、机场集团、东航集团）,valid,PAU_002,“空运通”平台功能,完善增强,operational,"[""航空""]","[""数字化""]",[],[],“空运通”平台功能,T3,T4,True,[]
DF0009_022,DF0009,H1,title,七、提升枢纽智慧绿色水平,valid,PAU_001,水平,提升,direction,"[""枢纽""]","[""智慧""]",[],[],枢纽智慧水平,T2,T3,False,[]
DF0009_022,DF0009,H1,title,七、提升枢纽智慧绿色水平,valid,PAU_002,水平,提升,direction,"[""枢纽""]","[""绿色""]",[],[],枢纽绿色水平,T2,T3,False,[]
DF0009_025,DF0009,NA,body,（十八）加强航空货物安检、全景感知、无人化等领域的新技术研发与应用，推动完成一批上海两场场内特种车辆新能源替代。（责任单位：民航华东地区管理局、市交通委、机场集团、东航集团）,valid,PAU_001,新技术研发与应用,加强,substantive,"[""航空""]",[],[],"[""安检"", ""全景感知"", ""无人化""]",航空货物安检、全景感知、无人化等领域的新技术研发与应用,T2,T3,False,[]
DF0009_025,DF0009,NA,body,（十八）加强航空货物安检、全景感知、无人化等领域的新技术研发与应用，推动完成一批上海两场场内特种车辆新能源替代。（责任单位：民航华东地区管理局、市交通委、机场集团、东航集团）,valid,PAU_002,特种车辆新能源替代,推动完成,operational,"[""上海两场""]","[""绿色""]","[""一批""]",[],上海两场场内特种车辆新能源替代,T3,T4,True,[]
DF0009_021,DF0009,NA,body,（十五）深入推进跨境电商货物便利化运输试点，建设跨境电商货物便利化收运数字管理平台。打响“出海优品”活动，举办“跨境电商＋产业带”系列活动。（责任单位：市商务委（市口岸办）、机场集团、东航集团）,valid,PAU_001,跨境电商货物便利化运输,推进,operational,[],[],"[""试点""]",[],跨境电商货物便利化运输试点,T3,T4,True,[]
DF0009_021,DF0009,NA,body,（十五）深入推进跨境电商货物便利化运输试点，建设跨境电商货物便利化收运数字管理平台。打响“出海优品”活动，举办“跨境电商＋产业带”系列活动。（责任单位：市商务委（市口岸办）、机场集团、东航集团）,valid,PAU_002,跨境电商货物便利化收运数字管理平台,建设,substantive,[],"[""数字化""]",[],[],跨境电商货物便利化收运数字管理平台,T3,T3.5,True,[]
DF0009_021,DF0009,NA,body,（十五）深入推进跨境电商货物便利化运输试点，建设跨境电商货物便利化收运数字管理平台。打响“出海优品”活动，举办“跨境电商＋产业带”系列活动。（责任单位：市商务委（市口岸办）、机场集团、东航集团）,valid,PAU_003,“出海优品”活动,打响,substantive,[],[],[],[],“出海优品”活动,T3,T3,True,[]
DF0009_021,DF0009,NA,body,（十五）深入推进跨境电商货物便利化运输试点，建设跨境电商货物便利化收运数字管理平台。打响“出海优品”活动，举办“跨境电商＋产业带”系列活动。（责任单位：市商务委（市口岸办）、机场集团、东航集团）,valid,PAU_004,“跨境电商＋产业带”系列活动,举办,substantive,[],[],[],[],“跨境电商＋产业带”系列活动,T3,T3,True,[]
DF0009_026,DF0009,H1,title,八、继续做好航空资源保障,valid,PAU_001,航空资源保障,做好,intent,"[""航空""]",[],[],[],航空资源保障,T2,T3,False,[]
DF0009_024,DF0009,NA,body,（十七）加快推进货站设施智慧化改造，不断提升航空货物单证电子化率。支持机场、航空公司等经营主体建设面向国际运输及跨境电商、生鲜冷链、锂电池、生物医药等专业保障基础设施。推广使用自动引导搬运车（AGV）、自动分拣系统等设施设备。（责任单位：民航华东地区管理局、机场集团、东航集团）,valid,PAU_001,货站设施智慧化改造,推进,operational,[],"[""智慧""]",[],[],货站设施智慧化改造,T3,T3,True,[]
DF0009_024,DF0009,NA,body,（十七）加快推进货站设施智慧化改造，不断提升航空货物单证电子化率。支持机场、航空公司等经营主体建设面向国际运输及跨境电商、生鲜冷链、锂电池、生物医药等专业保障基础设施。推广使用自动引导搬运车（AGV）、自动分拣系统等设施设备。（责任单位：民航华东地区管理局、机场集团、东航集团）,valid,PAU_002,航空货物单证电子化率,提升,direction,"[""航空""]","[""数字化""]",[],[],航空货物单证电子化率,T2,T3,False,[]
DF0009_024,DF0009,NA,body,（十七）加快推进货站设施智慧化改造，不断提升航空货物单证电子化率。支持机场、航空公司等经营主体建设面向国际运输及跨境电商、生鲜冷链、锂电池、生物医药等专业保障基础设施。推广使用自动引导搬运车（AGV）、自动分拣系统等设施设备。（责任单位：民航华东地区管理局、机场集团、东航集团）,valid,PAU_003,建设面向国际运输及跨境电商、生鲜冷链、锂电池、生物医药等专业保障基础设施,支持,intent,"[""国际"", ""航空""]",[],[],"[""冷链"", ""锂电池"", ""生物医药""]",国际运输及跨境电商、生鲜冷链、锂电池、生物医药等专业保障基础设施,T3,T4,False,[]
DF0009_024,DF0009,NA,body,（十七）加快推进货站设施智慧化改造，不断提升航空货物单证电子化率。支持机场、航空公司等经营主体建设面向国际运输及跨境电商、生鲜冷链、锂电池、生物医药等专业保障基础设施。推广使用自动引导搬运车（AGV）、自动分拣系统等设施设备。（责任单位：民航华东地区管理局、机场集团、东航集团）,valid,PAU_004,自动引导搬运车（AGV）,推广使用,operational,[],[],[],[],自动引导搬运车（AGV）,T4,T4,True,[]
